car_id,manufacturer,model,description,transmission,transmission_type,engine_size_cm3,fuel,powertrain,power_ps,co2_emissions_gPERkm
5243.0,RENAULT,ZOE,Signature Nav Q90 Z.E.40 Quick Charge Lease Batt,Auto,Electric - Not Applicable,0.0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0.0,0.0
5244.0,RENAULT,ZOE,Signature Nav Q90 Z.E.40 Quick Charge Lease Batt,Auto,Electric - Not Applicable,0.0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0.0,0.0
5245.0,RENAULT,ZOE,i Signature Nav Q90 Z.E.40 Quick Charge  Own Bat,Auto,Electric - Not Applicable,0.0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0.0,0.0
5246.0,RENAULT,ZOE,i Signature Nav Q90 Z.E.40 Quick Charge  Own Bat,Auto,Electric - Not Applicable,0.0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0.0,0.0
5247.0,RENAULT,ZOE,Signature Nav R110 Z.E.40 Lease Battery MY18,Auto,Electric - Not Applicable,0.0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0.0,0.0
5248.0,RENAULT,ZOE,Signature Nav R110 Z.E.40 Lease Battery MY18,Auto,Electric - Not Applicable,0.0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0.0,0.0
5249.0,RENAULT,ZOE,i Signature Nav R110 Z.E.40 Own Battery MY18,Auto,Electric - Not Applicable,0.0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0.0,0.0
5250.0,RENAULT,ZOE,i Signature Nav R110 Z.E.40 Own Battery MY18,Auto,Electric - Not Applicable,0.0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0.0,0.0
5251.0,RENAULT,New Twingo,Iconic SCe 70 S&S MY18,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),70.0,131.0
5252.0,RENAULT,New Twingo,Iconic SCe 70 S&S MY18,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),70.0,133.0
5253.0,RENAULT,New Twingo,Iconic TCe 90 MY18,M5,Manual,898.0,Petrol,Internal Combustion Engine (ICE),89.0,132.0
5254.0,RENAULT,New Twingo,Iconic TCe 90 MY18,M5,Manual,898.0,Petrol,Internal Combustion Engine (ICE),89.0,133.0
5255.0,RENAULT,New Twingo,Iconic TCe 90 Auto EDC MY18,A6,Automatic,898.0,Petrol,Internal Combustion Engine (ICE),89.0,140.0
5256.0,RENAULT,New Twingo,Iconic TCe 90 Auto EDC MY18,A6,Automatic,898.0,Petrol,Internal Combustion Engine (ICE),89.0,142.0
5257.0,RENAULT,New Twingo,Play SCe 70 MY18,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),70.0,133.0
5258.0,RENAULT,New Twingo,Play SCe 70 MY18,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),70.0,133.0
5259.0,RENAULT,Clio,Dynamique Nav dCi 90,M5,Manual,1461.0,Diesel,Internal Combustion Engine (ICE),89.0,126.0
5260.0,RENAULT,Clio,Dynamique Nav dCi 90,M5,Manual,1461.0,Diesel,Internal Combustion Engine (ICE),89.0,126.0
5261.0,RENAULT,Clio,Dynamique Nav dCi 90 Auto EDC,A6,Automatic,1461.0,Diesel,Internal Combustion Engine (ICE),89.0,129.0
5262.0,RENAULT,Clio,Dynamique Nav dCi 90 Auto EDC,A6,Automatic,1461.0,Diesel,Internal Combustion Engine (ICE),89.0,129.0
5263.0,RENAULT,Clio,Dynamique Nav TCe 90,M5,Manual,898.0,Petrol,Internal Combustion Engine (ICE),89.0,132.0
5264.0,RENAULT,Clio,Dynamique Nav TCe 90,M5,Manual,898.0,Petrol,Internal Combustion Engine (ICE),89.0,135.0
5265.0,RENAULT,Clio,GT Line dCi 90 MY18,M5,Manual,1461.0,Diesel,Internal Combustion Engine (ICE),89.0,130.0
5266.0,RENAULT,Clio,GT Line dCi 90 MY18,M5,Manual,1461.0,Diesel,Internal Combustion Engine (ICE),89.0,130.0
5267.0,RENAULT,Clio,GT Line dCi 90 Auto EDC MY18,A6,Automatic,1461.0,Diesel,Internal Combustion Engine (ICE),89.0,130.0
5268.0,RENAULT,Clio,GT Line dCi 90 Auto EDC MY18,A6,Automatic,1461.0,Diesel,Internal Combustion Engine (ICE),89.0,131.0
5269.0,RENAULT,Clio,GT Line TCe 90 MY18,M5,Manual,898.0,Petrol,Internal Combustion Engine (ICE),89.0,135.0
5270.0,RENAULT,Clio,GT Line TCe 90 MY18,M5,Manual,898.0,Petrol,Internal Combustion Engine (ICE),89.0,136.0
5271.0,RENAULT,Clio,Iconic dCi 90 MY18,M5,Manual,1461.0,Diesel,Internal Combustion Engine (ICE),89.0,131.0
5272.0,RENAULT,Clio,Iconic dCi 90 MY18,M5,Manual,1461.0,Diesel,Internal Combustion Engine (ICE),89.0,131.0
5273.0,RENAULT,Clio,Iconic dCi 90 Auto EDC MY18,A6,Automatic,1461.0,Diesel,Internal Combustion Engine (ICE),89.0,131.0
5274.0,RENAULT,Clio,Iconic dCi 90 Auto EDC MY18,A6,Automatic,1461.0,Diesel,Internal Combustion Engine (ICE),89.0,132.0
5275.0,RENAULT,Clio,Iconic TCe 75 MY18,M5,Manual,898.0,Petrol,Internal Combustion Engine (ICE),76.0,137.0
5276.0,RENAULT,Clio,Iconic TCe 75 MY18,M5,Manual,898.0,Petrol,Internal Combustion Engine (ICE),76.0,137.0
5277.0,RENAULT,Clio,Iconic TCe 90 MY18,M5,Manual,898.0,Petrol,Internal Combustion Engine (ICE),89.0,136.0
5278.0,RENAULT,Clio,Iconic TCe 90 MY18,M5,Manual,898.0,Petrol,Internal Combustion Engine (ICE),89.0,137.0
5279.0,RENAULT,Clio,Play  dCi 90 MY18,M5,Manual,1461.0,Diesel,Internal Combustion Engine (ICE),89.0,129.0
5280.0,RENAULT,Clio,Play  dCi 90 MY18,M5,Manual,1461.0,Diesel,Internal Combustion Engine (ICE),89.0,129.0
5281.0,RENAULT,Clio,Play dCi 90 Auto EDC MY18,A6,Automatic,1461.0,Diesel,Internal Combustion Engine (ICE),89.0,129.0
5282.0,RENAULT,Clio,Play dCi 90 Auto EDC MY18,A6,Automatic,1461.0,Diesel,Internal Combustion Engine (ICE),89.0,129.0
5283.0,RENAULT,Clio,Play TCe 75  MY18,M5,Manual,898.0,Petrol,Internal Combustion Engine (ICE),76.0,135.0
5284.0,RENAULT,Clio,Play TCe 75  MY18,M5,Manual,898.0,Petrol,Internal Combustion Engine (ICE),76.0,135.0
5285.0,RENAULT,Clio,Play TCe 90 MY18,M5,Manual,898.0,Petrol,Internal Combustion Engine (ICE),89.0,134.0
5286.0,RENAULT,Clio,Play TCe 90 MY18,M5,Manual,898.0,Petrol,Internal Combustion Engine (ICE),89.0,135.0
5287.0,RENAULT,Clio,GT Line TCe 90 MY18,M5,Manual,898.0,Petrol,Internal Combustion Engine (ICE),89.0,137.0
5288.0,RENAULT,Clio,GT Line TCe 90 MY18,M5,Manual,898.0,Petrol,Internal Combustion Engine (ICE),89.0,138.0
5289.0,RENAULT,Clio,Iconic TCe 90 MY18,M5,Manual,898.0,Petrol,Internal Combustion Engine (ICE),89.0,138.0
5290.0,RENAULT,Clio,Iconic TCe 90 MY18,M5,Manual,898.0,Petrol,Internal Combustion Engine (ICE),89.0,138.0
5291.0,RENAULT,Clio,Play TCe 90 MY18,M5,Manual,898.0,Petrol,Internal Combustion Engine (ICE),89.0,136.0
5292.0,RENAULT,Clio,Play TCe 90 MY18,M5,Manual,898.0,Petrol,Internal Combustion Engine (ICE),89.0,136.0
5293.0,RENAULT,Clio,Iconic TCe 90 MY21.5,M6,Manual,999.0,Petrol,Internal Combustion Engine (ICE),91.0,118.0
5294.0,RENAULT,Clio,Iconic TCe 90 MY21.5,M6,Manual,999.0,Petrol,Internal Combustion Engine (ICE),91.0,118.0
5295.0,RENAULT,Clio,E-TECH Launch Edition Hybrid 140 Auto,A6,Automatic,1598.0,Petrol Electric,Hybrid Electric Vehicle (HEV),91.0,99.0
5296.0,RENAULT,Clio,E-TECH Launch Edition Hybrid 140 Auto,A6,Automatic,1598.0,Petrol Electric,Hybrid Electric Vehicle (HEV),91.0,101.0
5297.0,RENAULT,Clio,Iconic Blue dCi 85 with BOSE,M6,Manual,1461.0,Diesel,Internal Combustion Engine (ICE),85.0,110.0
5298.0,RENAULT,Clio,Iconic Blue dCi 85 with BOSE,M6,Manual,1461.0,Diesel,Internal Combustion Engine (ICE),85.0,110.0
5299.0,RENAULT,Clio,Iconic SCe 75  with BOSE,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),72.0,121.0
5300.0,RENAULT,Clio,Iconic SCe 75  with BOSE,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),72.0,122.0
5301.0,RENAULT,Clio,Iconic TCe 100 with BOSE,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),100.0,117.0
5302.0,RENAULT,Clio,Iconic TCe 100 with BOSE,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),100.0,120.0
5303.0,RENAULT,Clio,Iconic Blue dCi 85,M6,Manual,1461.0,Diesel,Internal Combustion Engine (ICE),85.0,109.0
5304.0,RENAULT,Clio,Iconic Blue dCi 85,M6,Manual,1461.0,Diesel,Internal Combustion Engine (ICE),85.0,111.0
5305.0,RENAULT,Clio,Iconic E-TECH Hybrid 140 Auto,A6,Automatic,1598.0,Petrol Electric,Hybrid Electric Vehicle (HEV),91.0,99.0
5306.0,RENAULT,Clio,Iconic E-TECH Hybrid 140 Auto,A6,Automatic,1598.0,Petrol Electric,Hybrid Electric Vehicle (HEV),91.0,99.0
5307.0,RENAULT,Clio,Iconic SCe 75,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),72.0,121.0
5308.0,RENAULT,Clio,Iconic SCe 75,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),72.0,122.0
5309.0,RENAULT,Clio,Iconic TCe 100,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),100.0,117.0
5310.0,RENAULT,Clio,Iconic TCe 100,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),100.0,120.0
5311.0,RENAULT,Clio,Iconic TCe 100 Auto CVT,CVT,Automatic,999.0,Petrol,Internal Combustion Engine (ICE),100.0,131.0
5312.0,RENAULT,Clio,Iconic TCe 100 Auto CVT,CVT,Automatic,999.0,Petrol,Internal Combustion Engine (ICE),100.0,133.0
5313.0,RENAULT,Clio,Play Blue dCi 85,M6,Manual,1461.0,Diesel,Internal Combustion Engine (ICE),85.0,109.0
5314.0,RENAULT,Clio,Play Blue dCi 85,M6,Manual,1461.0,Diesel,Internal Combustion Engine (ICE),85.0,110.0
5315.0,RENAULT,Clio,Play E-TECH Hybrid 140 Auto,A6,Automatic,1598.0,Petrol Electric,Hybrid Electric Vehicle (HEV),91.0,99.0
5316.0,RENAULT,Clio,Play E-TECH Hybrid 140 Auto,A6,Automatic,1598.0,Petrol Electric,Hybrid Electric Vehicle (HEV),91.0,99.0
5317.0,RENAULT,Clio,Play SCe 75,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),72.0,121.0
5318.0,RENAULT,Clio,Play SCe 75,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),72.0,122.0
5319.0,RENAULT,Clio,Play TCe 100,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),100.0,117.0
5320.0,RENAULT,Clio,Play TCe 100,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),100.0,119.0
5321.0,RENAULT,Clio,Play TCe 100 Auto CVT,A7,Automatic,999.0,Petrol,Internal Combustion Engine (ICE),100.0,131.0
5322.0,RENAULT,Clio,Play TCe 100 Auto CVT,A7,Automatic,999.0,Petrol,Internal Combustion Engine (ICE),100.0,132.0
5323.0,RENAULT,Clio,R.S. Line BOSE Edition  TCe 100,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),100.0,118.0
5324.0,RENAULT,Clio,R.S. Line BOSE Edition  TCe 100,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),100.0,121.0
5325.0,RENAULT,Clio,R.S. Line Blue dCi 85 with BOSE,M6,Manual,1461.0,Diesel,Internal Combustion Engine (ICE),85.0,110.0
5326.0,RENAULT,Clio,R.S. Line Blue dCi 85 with BOSE,M6,Manual,1461.0,Diesel,Internal Combustion Engine (ICE),85.0,111.0
5327.0,RENAULT,Clio,R.S. Line TCe 100 with  BOSE,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),100.0,118.0
5328.0,RENAULT,Clio,R.S. Line TCe 100 with  BOSE,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),100.0,121.0
5329.0,RENAULT,Clio,R.S. Line TCe 100 Auto CVT with BOSE,A7,Automatic,999.0,Petrol,Internal Combustion Engine (ICE),100.0,134.0
5330.0,RENAULT,Clio,R.S. Line TCe 100 Auto CVT with BOSE,A7,Automatic,999.0,Petrol,Internal Combustion Engine (ICE),100.0,134.0
5331.0,RENAULT,Clio,R.S. Line TCe 130 Auto EDC with BOSE,A7,Automatic,1330.0,Petrol,Internal Combustion Engine (ICE),130.0,131.0
5332.0,RENAULT,Clio,R.S. Line TCe 130 Auto EDC with BOSE,A7,Automatic,1330.0,Petrol,Internal Combustion Engine (ICE),130.0,131.0
5333.0,RENAULT,Clio,R.S. Line TCe 100,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),100.0,118.0
5334.0,RENAULT,Clio,R.S. Line TCe 100,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),100.0,119.0
5335.0,RENAULT,Clio,R.S. Line Blue dCi 85,M6,Manual,1461.0,Diesel,Internal Combustion Engine (ICE),85.0,110.0
5336.0,RENAULT,Clio,R.S. Line Blue dCi 85,M6,Manual,1461.0,Diesel,Internal Combustion Engine (ICE),85.0,112.0
5337.0,RENAULT,Clio,R.S.Line E-TECH Hybrid 140 Auto,A6,Automatic,1598.0,Petrol Electric,Hybrid Electric Vehicle (HEV),91.0,99.0
5338.0,RENAULT,Clio,R.S.Line E-TECH Hybrid 140 Auto,A6,Automatic,1598.0,Petrol Electric,Hybrid Electric Vehicle (HEV),91.0,101.0
5339.0,RENAULT,Clio,R.S. Line TCe 100,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),100.0,118.0
5340.0,RENAULT,Clio,R.S. Line TCe 100,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),100.0,121.0
5341.0,RENAULT,Clio,R.S. Line TCe 100 Auto CVT,CVT,Automatic,999.0,Petrol,Internal Combustion Engine (ICE),100.0,133.0
5342.0,RENAULT,Clio,R.S. Line TCe 100 Auto CVT,CVT,Automatic,999.0,Petrol,Internal Combustion Engine (ICE),100.0,134.0
5343.0,RENAULT,Clio,R.S. Line TCe 130 Auto EDC,A7,Automatic,1330.0,Petrol,Internal Combustion Engine (ICE),130.0,130.0
5344.0,RENAULT,Clio,R.S. Line TCe 130 Auto EDC,A7,Automatic,1330.0,Petrol,Internal Combustion Engine (ICE),130.0,131.0
5345.0,RENAULT,Clio,S Edition dCi 85 with BOSE,M6,Manual,1461.0,Diesel,Internal Combustion Engine (ICE),85.0,110.0
5346.0,RENAULT,Clio,S Edition dCi 85 with BOSE,M6,Manual,1461.0,Diesel,Internal Combustion Engine (ICE),85.0,110.0
5347.0,RENAULT,Clio,S Edition TCe 100 with BOSE,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),100.0,118.0
5348.0,RENAULT,Clio,S Edition TCe 100 with BOSE,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),100.0,120.0
5349.0,RENAULT,Clio,S Edition TCe 100 Auto CVT with BOSE,CVT,Automatic,999.0,Petrol,Internal Combustion Engine (ICE),100.0,132.0
5350.0,RENAULT,Clio,S Edition TCe 100 Auto CVT with BOSE,CVT,Automatic,999.0,Petrol,Internal Combustion Engine (ICE),100.0,133.0
5351.0,RENAULT,Clio,S Edition TCe 130 Auto EDC with BOSE,A7,Automatic,1330.0,Petrol,Internal Combustion Engine (ICE),130.0,130.0
5352.0,RENAULT,Clio,S Edition TCe 130 Auto EDC with BOSE,A7,Automatic,1330.0,Petrol,Internal Combustion Engine (ICE),130.0,131.0
5353.0,RENAULT,Clio,S Edition dCi 85,M6,Manual,1461.0,Diesel,Internal Combustion Engine (ICE),85.0,110.0
5354.0,RENAULT,Clio,S Edition dCi 85,M6,Manual,1461.0,Diesel,Internal Combustion Engine (ICE),85.0,110.0
5355.0,RENAULT,Clio,S Edition E-TECH Hybrid 140 Auto,A6,Automatic,1598.0,Petrol Electric,Hybrid Electric Vehicle (HEV),91.0,99.0
5356.0,RENAULT,Clio,S Edition E-TECH Hybrid 140 Auto,A6,Automatic,1598.0,Petrol Electric,Hybrid Electric Vehicle (HEV),91.0,100.0
5357.0,RENAULT,Clio,S Edition TCe 100,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),100.0,118.0
5358.0,RENAULT,Clio,S Edition TCe 100,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),100.0,120.0
5359.0,RENAULT,Clio,S Edition TCe 100 Auto CVT,CVT,Automatic,999.0,Petrol,Internal Combustion Engine (ICE),100.0,132.0
5360.0,RENAULT,Clio,S Edition TCe 100 Auto CVT,CVT,Automatic,999.0,Petrol,Internal Combustion Engine (ICE),100.0,133.0
5361.0,RENAULT,Clio,S Edition TCe 130 Auto EDC,A7,Automatic,1330.0,Petrol,Internal Combustion Engine (ICE),130.0,130.0
5362.0,RENAULT,Clio,S Edition TCe 130 Auto EDC,A7,Automatic,1330.0,Petrol,Internal Combustion Engine (ICE),130.0,131.0
5363.0,RENAULT,Clio,Iconic SCe 65 MY21,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),66.0,118.0
5364.0,RENAULT,Clio,Iconic SCe 65 MY21,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),66.0,119.0
5365.0,RENAULT,Clio,Iconic TCe 90 MY21,M6,Manual,999.0,Petrol,Internal Combustion Engine (ICE),91.0,118.0
5366.0,RENAULT,Clio,Iconic TCe 90 MY21,M6,Manual,999.0,Petrol,Internal Combustion Engine (ICE),91.0,119.0
5367.0,RENAULT,Clio,Iconic TCe 90 Auto CVT MY21,CVT,Automatic,999.0,Petrol,Internal Combustion Engine (ICE),91.0,129.0
5368.0,RENAULT,Clio,Iconic TCe 90 Auto CVT MY21,CVT,Automatic,999.0,Petrol,Internal Combustion Engine (ICE),91.0,129.0
5369.0,RENAULT,Clio,Play SCe 65 MY21,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),66.0,119.0
5370.0,RENAULT,Clio,Play SCe 65 MY21,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),66.0,119.0
5371.0,RENAULT,Clio,Play TCe 90 MY21,M6,Manual,999.0,Petrol,Internal Combustion Engine (ICE),91.0,118.0
5372.0,RENAULT,Clio,Play TCe 90 MY21,M6,Manual,999.0,Petrol,Internal Combustion Engine (ICE),91.0,118.0
5373.0,RENAULT,Clio,RS Line TCe 90 with BOSE MY21,M6,Manual,999.0,Petrol,Internal Combustion Engine (ICE),91.0,120.0
5374.0,RENAULT,Clio,RS Line TCe 90 with BOSE MY21,M6,Manual,999.0,Petrol,Internal Combustion Engine (ICE),91.0,120.0
5375.0,RENAULT,Clio,RS Line TCe 90 MY21,M6,Manual,999.0,Petrol,Internal Combustion Engine (ICE),91.0,120.0
5376.0,RENAULT,Clio,RS Line TCe 90 MY21,M6,Manual,999.0,Petrol,Internal Combustion Engine (ICE),91.0,121.0
5377.0,RENAULT,Clio,RS Line TCe 90 Auto CVT MY21,CVT,Automatic,999.0,Petrol,Internal Combustion Engine (ICE),91.0,132.0
5378.0,RENAULT,Clio,RS Line TCe 90 Auto CVT MY21,CVT,Automatic,999.0,Petrol,Internal Combustion Engine (ICE),91.0,132.0
5379.0,RENAULT,Clio,S Edition TCe 90 with BOSE MY21,M6,Manual,999.0,Petrol,Internal Combustion Engine (ICE),91.0,119.0
5380.0,RENAULT,Clio,S Edition TCe 90 with BOSE MY21,M6,Manual,999.0,Petrol,Internal Combustion Engine (ICE),91.0,119.0
5381.0,RENAULT,Clio,S Edition TCe 90 MY21,M6,Manual,999.0,Petrol,Internal Combustion Engine (ICE),91.0,119.0
5382.0,RENAULT,Clio,S Edition TCe 90 MY21,M6,Manual,999.0,Petrol,Internal Combustion Engine (ICE),91.0,120.0
5383.0,RENAULT,Clio,Iconic E-TECH Hybrid 140 Auto MY21.5,A6,Automatic,1598.0,Petrol Electric,Hybrid Electric Vehicle (HEV),91.0,99.0
5384.0,RENAULT,Clio,Iconic E-TECH Hybrid 140 Auto MY21.5,A6,Automatic,1598.0,Petrol Electric,Hybrid Electric Vehicle (HEV),91.0,99.0
5385.0,RENAULT,Clio,Iconic SCe 65 MY21.5,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),66.0,119.0
5386.0,RENAULT,Clio,Iconic SCe 65 MY21.5,M5,Manual,999.0,Petrol,Internal Combustion Engine (ICE),66.0,119.0
5387.0,RENAULT,Clio,Iconic TCe 90 MY21.5,M6,Manual,999.0,Petrol,Internal Combustion Engine (ICE),91.0,118.0
5388.0,RENAULT,Clio,Iconic TCe 90 MY21.5,M6,Manual,999.0,Petrol,Internal Combustion Engine (ICE),91.0,119.0
5389.0,RENAULT,Clio,Iconic TCe 90 Auto CVT MY21.5,CVT,Automatic,999.0,Petrol,Internal Combustion Engine (ICE),91.0,130.0
5390.0,RENAULT,Clio,Iconic TCe 90 Auto CVT MY21.5,CVT,Automatic,999.0,Petrol,Internal Combustion Engine (ICE),91.0,130.0
